"","Challenge.diff","Challenge.lwr","Challenge.upr","Challenge.p.adj"
"T8A challenge-WT challenge",404.9,-490.095484732136,1299.89548473214,0.403990610717298
"N3A challenge-WT challenge",1936,1041.00451526786,2830.99548473214,0.00137405861646567
"N3A challenge-T8A challenge",1531.1,636.104515267864,2426.09548473214,0.00462027944929533
