"","Challenge.diff","Challenge.lwr","Challenge.upr","Challenge.p.adj"
"WT challenge-N3A challenge",0.160871185232179,NA,NA,NA
"T8A challenge-N3A challenge",0.29289665684755,NA,NA,NA
"T8A challenge-WT challenge",0.13202547161537,NA,NA,NA
