"","Challenge.diff","Challenge.lwr","Challenge.upr","Challenge.p.adj"
"WT challenge-T8A challenge",0.199717343172871,0.0827226877729106,0.316711998572832,0.00467007221322935
"N3A challenge-T8A challenge",0.205802952483314,0.0888082970833535,0.322797607883275,0.00401768427021953
"N3A challenge-WT challenge",0.00608560931044294,-0.110909046089518,0.123080264710403,0.986087949023939
