"","Challenge.diff","Challenge.lwr","Challenge.upr","Challenge.p.adj"
"WT challenge-T8A challenge",262.7083335,-167.979649861184,693.396316861185,0.282416222213007
"N3A challenge-T8A challenge",2174.666667,1743.97868363882,2605.35465036119,3.6746008458266e-09
"N3A challenge-WT challenge",1911.9583335,1481.27035013882,2342.64631686118,2.13933405435185e-08
