"","Challenge.diff","Challenge.lwr","Challenge.upr","Challenge.p.adj"
"WT challenge-N3A challenge",0.158877065075349,0.102959482523541,0.214794647627157,6.28958267402391e-05
"T8A challenge-N3A challenge",0.206325748112494,0.150408165560687,0.262243330664302,7.46949894425697e-06
"T8A challenge-WT challenge",0.0474486830371453,-0.00846889951466235,0.103366265588953,0.0963085877417458
