Challenge,Slope
WT challenge,80687.66666650001
WT challenge,78916.66666650001
WT challenge,80349.66666650001
T8A challenge,1903.5
T8A challenge,132.5
T8A challenge,1565.5
N3A challenge,6958.166666499999
N3A challenge,5187.166666499999
N3A challenge,6620.166666499999
