"","Experiment.diff","Experiment.lwr","Experiment.upr","Experiment.p.adj"
"WT-T8A",1051.25,-11890.2494164789,13992.7494164789,0.970843792874093
"N3A-T8A",10235.5833333333,-3742.83366113271,24214.0003277994,0.152865598309001
"N3A-WT",9184.33333333333,-4794.08366113271,23162.7503277994,0.206792176612754
