"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"WT-T8A",681.554166666667,644.050109971336,719.058223361997,0
"N3A-T8A",742.465277833333,704.961221138003,779.969334528664,0
"N3A-WT",60.9111111666668,13.4718149053345,108.350407427999,0.0256635437221461
