"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"WT-N3A",133.388888833334,-614.832927988967,881.610705655634,0.889372457507295
"T8A-N3A",286.57936502381,-476.078930007876,1049.2376600555,0.60253241150617
"T8A-WT",153.190476190476,-418.803245083288,725.184197464241,0.769601764729406
