"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"N3A-WT",0.00751501069469726,-0.00993958309939611,0.0249696044887906,0.435232482515032
"T8A-WT",0.0217040976902579,0.0106648432857829,0.0327433520947329,0.00227230672463097
"T8A-N3A",0.0141890869955606,-0.00326550679853273,0.031643680789654,0.102829502175185
