"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"T8A-N3A",0.0205273326035312,-0.0231455370993363,0.0642002023063988,0.4237202673637
"WT-N3A",0.0314538632289163,-0.00636795138993477,0.0692756778477673,0.103527196965154
"WT-T8A",0.010926530625385,-0.026895283993466,0.0487483452442361,0.708501586435268
