"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"N3A-T8A",0.00101825541839547,-0.017420659513526,0.019457170350317,0.986389811895856
"WT-T8A",0.00348964506090504,-0.0135814730010641,0.0205607631228742,0.832215245042303
"WT-N3A",0.00247138964250956,-0.0159675252894119,0.0209103045744311,0.923087162521864
