"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"WT-N3A",0.0114173836243293,-0.0196249847571833,0.0424597520058418,0.615032944284824
"T8A-N3A",0.0151747907906809,-0.0164665209317392,0.0468161025131009,0.4458955296851
"T8A-WT",0.00375740716635162,-0.0199735766254634,0.0274883909581667,0.911521573770425
