"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"N3A-T8A",0.0393091382519821,-0.0403980471005832,0.119016323604547,0.407696632141409
"WT-T8A",0.0863057442884202,0.0448248098730252,0.127786678703815,0.000419148677250125
"WT-N3A",0.0469966060364381,-0.0335365825729511,0.127529794645827,0.295908277065334
