"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"N3A-WT",0.00314561622546909,-0.0414078323394556,0.0476990647903938,0.974570147923707
"T8A-WT",0.0547581237254459,0.0265800487093814,0.0829361987415104,0.00241424173595839
"T8A-N3A",0.0516125074999768,0.00705905893505206,0.0961659560649015,0.0278592921740991
