"","Primary.diff","Primary.lwr","Primary.upr","Primary.p.adj"
"WT-T8A",0.0303235200974577,-0.0145791898536807,0.0752262300485962,0.129478599839039
"N3A-T8A",0.0801174874643198,0.0352147775131814,0.125020197415458,0.0102075499086595
"N3A-WT",0.0497939673668621,-0.00700396725694009,0.106591901990664,0.0698527341132126
