Primary,Slope
WT,-0.056387822147923025
WT,-0.012495164584186409
WT,0.002852741941510484
WT,0.01650319904899294
WT,-0.011006734033133844
T8A,-0.05796745323798629
T8A,-0.04589758986728786
T8A,-0.06100614585121885
T8A,-0.08177776966339763
T8A,-0.042606093562835755
T8A,-0.058579142685493434
