Primary,Slope
WT,-0.0021538732070598716
WT,-0.04733545909430056
WT,0.041217272150116634
WT,0.048583657432009306
WT,0.05155077875960527
WT,0.0283891511887453
T8A,-0.07647220510810288
T8A,-0.052584405202054124
T8A,-0.06268666859489273
T8A,-0.0889257784719399
T8A,-0.05272933365151336
T8A,-0.061911335000977834
T8A,-0.06853703555549177
N3A,-0.02695468483158542
