"","Experiment.diff","Experiment.lwr","Experiment.upr","Experiment.p.adj"
"T8A-WT",8136.77777777778,-6637.31207002774,22910.8676255833,0.354000507346007
"N3A-WT",26270.1111111111,6725.82731880235,45814.3949034199,0.00840551766523123
"N3A-T8A",18133.3333333333,-2096.92235729454,38363.5890239612,0.0827617663197144
